,timestamp,rurality,s1 score,s2 score,s3 score,uw gamsat,w gamsat,offer uni,offer uni gpa,offer uni gamsat,offer uni place type,offer uni preference,interviewed?,interview uni,interview uni gpa,interview uni gamsat,places selected,interview uni preference,deakin bonus,anu bonus,mq bonus (gpa),casper quartile,uq rmp tier,uq type,gemsas over other?,interview opinion,notes,year,interview prep hours,other rejections,status
267,10/27/2022 20:18:09,Non-Rural,71,81,63,71.66666667,69.5,The University of Melbourne,6.75,71.66666667,CSP,1.0,Yes,,,,,,0,0,0,,,,No,Unsure,"
",2022,,,
268,10/27/2022 20:30:55,Non-Rural,56,55,74,61.66666667,64.75,The University of Notre Dame Fremantle,6.681,61.66666667,CSP,4.0,Yes,,,,,,0,0,0,,,,Unsure,Well,"Had an ok portfolio I guess
",2022,,,
269,10/27/2022 20:49:29,Rural,59,60,55,58.0,57.25,The University of Queensland,7.0,58.0,BMP,1.0,Yes,,,,,,0,0,0,,Tier 2,RMP,Yes,Unsure,"
",2022,,,
270,10/27/2022 20:50:40,Rural,58,75,53,62.0,59.75,Deakin University,6.1,59.75,CSP,1.0,Yes,,,,,,12,0,0,,,,No,Unsure,"
",2022,,,
271,10/27/2022 21:06:05,Non-Rural,68,75,70,71.0,70.75,Australian National University,7.0,70.75,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
272,10/27/2022 21:20:17,Non-Rural,67,75,57,66.33333333,64.0,The University of Notre Dame Sydney,6.8542,66.33333333,CSP,1.0,Yes,,,,,,0,0,0,3rd,,,Yes,Well,"
",2022,,,
273,10/27/2022 21:33:06,Non-Rural,63,62,79,68.0,70.75,The University of Western Australia,6.969,70.75,CSP,1.0,Yes,,,,,,0,0,0,,,,No,Poorly,"
",2022,,,
274,10/27/2022 21:37:01,Rural,56,70,52,59.33333333,57.5,The University of Queensland,6.3,59.33333333,CSP,1.0,Yes,,,,,,0,0,0,1st,Tier 2,RMP,Yes,Very well,"
",2022,,,
275,10/27/2022 21:47:09,Non-Rural,68,80,66,71.33333333,70.0,The University of Queensland,6.656,71.33333333,CSP,2.0,Yes,,,,,,0,0,0,,Tier 3,Metro,Yes,Well,"
",2022,,,
276,10/27/2022 21:53:52,Rural,51,54,56,53.66666667,54.25,,,,,,,The University of Notre Dame Fremantle,6.3,53.66666667,All,1.0,12,2,3,,,,,Unsure,"portfolio had good range of experiences including rural ones
",2022,,,
277,10/27/2022 21:58:10,Non-Rural,68,78,68,71.33333333,70.5,The University of Melbourne,6.76,71.33333333,FFP,1.0,Yes,,,,,,0,2,0,,,,No,Well,"
",2022,,,
278,10/27/2022 22:29:14,Non-Rural,64,66,76,68.66666667,70.5,The University of Notre Dame Fremantle,5.45,68.66666667,BMP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"Above average portfolio with long stints of volunteer work (10+ years); WA resident
",2022,,,
279,10/27/2022 22:29:37,Non-Rural,67,68,67,67.33333333,67.25,The University of Notre Dame Fremantle,6.93,67.33333333,CSP,1.0,Yes,,,,,,0,0,0,2nd,,,Yes,Well,"WA resident
",2022,,,
280,10/27/2022 22:33:54,Rural,65,58,64,62.33333333,62.75,The University of Melbourne,6.58,62.33333333,CSP,1.0,Yes,,,,,,12,0,0,,,,Yes,Unsure,"
",2022,,,
281,10/27/2022 23:01:58,Non-Rural,65,74,65,68.0,67.25,Australian National University,6.979,67.25,CSP,3.0,Yes,,,,,,0,2,0,,,,Yes,Very well,"
",2022,,,
282,10/27/2022 23:12:49,Non-Rural,67,70,74,70.33333333,71.25,,,,,,,The University of Notre Dame Sydney,6.92,70.33333333,CSP & BMP Only,4.0,0,0,0,1st,,,,Very well,"Strong portfolio (I thought very strong)
",2022,,,
283,10/27/2022 23:28:36,Rural,71,71,69,70.33333333,70.0,The University of Notre Dame Fremantle,6.3,70.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"Portfolio felt strong
",2022,,,
284,10/27/2022 23:42:43,Non-Rural,58,73,74,68.33333333,69.75,The University of Western Australia,6.77,69.75,CSP,6.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
285,10/27/2022 23:47:52,Non-Rural,70,87,68,75.0,73.25,The University of Western Australia,7.0,73.25,CSP,1.0,Yes,,,,,,0,0,0,,,,Unsure,Very well,"
",2022,,,
286,10/27/2022 23:48:06,Non-Rural,56,67,92,71.66666667,76.75,Griffith University,6.81,76.75,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Poorly,"
",2022,,,
287,10/28/2022 0:00:57,Rural,53,58,83,64.66666667,69.25,Griffith University,6.5,69.25,BMP,1.0,Yes,,,,,,0,0,0,,Tier 1,,Yes,Well,"
",2022,,,
288,10/28/2022 0:25:15,Non-Rural,59,78,59,65.33333333,63.75,The University of Notre Dame Fremantle,6.979,65.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,No,Well,"
",2022,,,
289,10/28/2022 0:39:13,Non-Rural,67,64,95,75.33333333,80.25,,,,,,,The University of Melbourne,6.708,75.33333333,CSP & BMP Only,1.0,2,0,0,,,,,Well,"
",2022,,,
290,10/28/2022 0:54:34,Non-Rural,66,82,69,72.33333333,71.5,,,,,,,The University of Queensland,6.65,72.33333333,All,1.0,0,0,0,,,,,Well,"
",2022,,,
291,10/28/2022 1:01:43,Rural,67,84,69,73.33333333,72.25,Griffith University,7.0,72.25,BMP,2.0,No,The University of Queensland,7.0,73.33333333,CSP & BMP Only,1.0,0,0,0,,,,Yes,Well,"Did not apply RMP
",2022,,,
292,10/28/2022 1:31:27,Non-Rural,65,63,87,71.66666667,75.5,Deakin University,6.75,75.5,CSP,1.0,Yes,,,,,,0,2,0,,,,Yes,Unsure,"
",2022,,,
293,10/28/2022 3:10:12,Non-Rural,71,72,71,71.33333333,71.25,The University of Melbourne,6.82,71.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
294,10/28/2022 4:52:21,Non-Rural,74,67,80,73.66666667,75.25,Griffith University,6.76,75.25,CSP,1.0,Yes,,,,,,0,0,0,4th,Tier 3,,Yes,Poorly,"
",2022,,,
295,10/28/2022 5:55:41,Rural,62,70,55,62.33333333,60.5,Deakin University,6.5,60.5,BMP,1.0,Yes,,,,,,12,0,0,4th,,,Yes,Well,"
",2022,,,
296,10/28/2022 6:41:32,Non-Rural,63,71,63,65.66666667,65.0,,,,,,,The University of Notre Dame Sydney,6.5,65.66666667,CSP & BMP Only,3.0,2,0,0,,,,,Very well,"
",2022,,,
297,10/28/2022 6:52:49,Rural,51,62,67,60.0,61.75,The University of Queensland,7.0,60.0,CSP,1.0,Yes,,,,,,0,0,0,,Tier 2,RMP,Yes,Very well,"
",2022,,,
298,10/28/2022 6:55:57,Non-Rural,60,69,68,65.66666667,66.25,The University of Notre Dame Sydney,6.635,65.66666667,FFP,2.0,Yes,,,,,,0,0,0,,Tier 3,,Yes,Very well,"Above average portfolio however I think it was my interview that allowed me to get a spot.
",2022,,,
299,10/28/2022 7:15:35,Non-Rural,60,70,71,67.0,68.0,Australian National University,6.85,68.0,CSP,3.0,No,The University of Queensland,7.0,67.0,CSP & BMP Only,2.0,0,2,0,1st,Tier 3,,Yes,Unsure,"
",2022,,,
300,10/28/2022 7:33:30,Rural,60,64,60,61.33333333,61.0,The University of Western Australia,7.0,61.0,CSP,2.0,No,The University of Notre Dame Fremantle,6.0,61.33333333,All,1.0,0,0,0,,,,No,Poorly,"PhD
",2022,,,
301,10/28/2022 7:39:05,Non-Rural,75,70,68,71.0,70.25,Deakin University,6.15,70.25,CSP,4.0,No,The University of Wollongong,5.5,70.25,CSP & BMP Only,3.0,4,2,0,2nd,,,Unsure,Well,"
",2022,,,
302,10/28/2022 8:15:03,Non-Rural,63,60,77,66.66666667,69.25,Macquarie University,7.0,69.25,FFP,2.0,Yes,,,,,,0,0,0,,,,Unsure,Well,"
",2022,,,
303,10/28/2022 8:16:39,Non-Rural,67,72,61,66.66666667,65.25,,,,,,,The University of Notre Dame Sydney,6.625,66.66666667,CSP & BMP Only,3.0,2,0,0,,,,,Very well,"
",2022,,,
304,10/28/2022 8:16:40,Non-Rural,70,76,76,74.0,74.5,The University of Melbourne,6.56,74.0,FFP,1.0,Yes,,,,,,0,0,0,,,,No,Unsure,"
",2022,,,
305,10/28/2022 8:40:58,Rural,62,65,74,67.0,68.75,Griffith University,6.375,68.75,CSP,1.0,Yes,,,,,,0,0,0,2nd,,,Yes,Well,"
",2022,,,
306,10/28/2022 9:09:32,Non-Rural,80,79,69,76.0,74.25,The University of Melbourne,6.88,76.0,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Poorly,"Also received offer at USyd
",2022,,,
307,10/28/2022 9:19:16,Non-Rural,59,67,69,65.0,66.0,The University of Melbourne,6.738,65.0,CSP,6.0,No,Australian National University,6.781,66.0,CSP & BMP Only,1.0,2,4,0,,,,Yes,Unsure,"
",2022,,,
308,10/28/2022 9:57:44,Non-Rural,66,75,74,71.66666667,72.25,Australian National University,6.92,72.25,CSP,2.0,No,The University of Wollongong,5.5,72.25,All,1.0,0,0,0,2nd,,,No,Well,"
",2022,,,
309,10/28/2022 10:22:21,Non-Rural,61,65,77,67.66666667,70.0,,,,,,,The University of Western Australia,6.854,70.0,CSP & BMP Only,6.0,0,0,0,,,,,Unsure,"
",2022,,,
310,10/28/2022 10:35:02,Non-Rural,65,79,93,79.0,82.5,The University of Melbourne,6.444,79.0,CSP,1.0,Yes,,,,,,0,0,0,,,,Unsure,Poorly,"
",2022,,,
311,10/28/2022 10:48:13,Non-Rural,63,76,72,70.33333333,70.75,The University of Melbourne,6.875,70.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
312,10/28/2022 10:54:00,Non-Rural,65,67,63,65.0,64.5,,,,,,,The University of Notre Dame Fremantle,6.9132,65.0,All,1.0,0,0,0,2nd,,,,Unsure,"WA resident, strongish portfolio in my opinion
",2022,,,
313,10/28/2022 11:09:17,Non-Rural,63,65,65,64.33333333,64.5,,,,,,,The University of Queensland,7.0,64.33333333,CSP & BMP Only,1.0,0,2,0,,Tier 3,,,Well,"
",2022,,,
314,10/28/2022 11:45:01,Non-Rural,74,67,62,67.66666667,66.25,,,,,,,The University of Queensland,7.0,67.66666667,All,1.0,4,2,0,,Tier 3,,,Unsure,"
",2022,,,
315,10/28/2022 12:05:15,Rural,60,60,68,62.66666667,64.0,The University of Melbourne,6.875,62.66666667,BMP,1.0,Yes,,,,,,0,0,0,,,,No,Poorly,"
",2022,,,
316,10/28/2022 12:20:50,Non-Rural,62,80,57,66.33333333,64.0,,,,,,,The University of Queensland,7.0,66.33333333,CSP & BMP Only,1.0,0,2,0,2nd,,,,Well,"
",2022,,,
317,10/28/2022 12:25:57,Rural,56,68,52,58.66666667,57.0,The University of Notre Dame Fremantle,5.86,58.66666667,BMP,1.0,Yes,,,,,,12,0,0,,,,Yes,Well,"Wa resident, strong portfolio
",2022,,,
318,10/28/2022 13:26:03,Non-Rural,79,76,76,77.0,76.75,,,,,,,The University of Melbourne,6.1,77.0,CSP & BMP Only,5.0,0,0,0,,,,,Well,"
",2022,,,
319,10/28/2022 13:51:15,Rural,75,80,65,73.33333333,71.25,The University of Notre Dame Fremantle,6.7,73.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"Slightly above average portfolio (tough to tell), WA Resident bonus
",2022,,,
320,10/28/2022 13:55:43,Non-Rural,60,61,57,59.33333333,58.75,,,,,,,Deakin University,7.0,58.75,CSP & BMP Only,1.0,10,0,0,4th,,,,Unsure,"
",2022,,,
321,10/28/2022 14:13:41,Non-Rural,62,68,90,73.33333333,77.5,The University of Melbourne,7.0,73.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Poorly,"No.
",2022,,,
322,10/28/2022 14:46:41,Non-Rural,69,77,89,78.33333333,81.0,,,,,,,The University of Melbourne,6.854,78.33333333,CSP & BMP Only,1.0,0,0,0,,,,,Unsure,"
",2022,,,
323,10/28/2022 14:50:34,Rural,57,72,67,65.33333333,65.75,The University of Melbourne,5.9,65.33333333,BMP,1.0,Yes,,,,,,8,0,0,,,,Unsure,Unsure,"GAM
",2022,,,
324,10/28/2022 15:51:40,Non-Rural,71,75,75,73.66666667,74.0,,,,,,,The University of Queensland,7.0,73.66666667,All,2.0,0,0,0,,,,,Well,"
",2022,,,
325,10/28/2022 16:02:56,Non-Rural,55,59,61,58.33333333,59.0,The University of Notre Dame Sydney,6.969,58.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,No,Unsure,"
",2022,,,
326,10/28/2022 16:12:13,Non-Rural,65,78,55,66.0,63.25,The University of Notre Dame Fremantle,6.47,66.0,CSP,1.0,Yes,,,,,,2,0,0,,,,Yes,Well,"Above average portfolio/life experience demonstrated
",2022,,,
327,10/28/2022 16:42:53,Non-Rural,58,61,70,63.0,64.75,,,,,,,Macquarie University,6.83,64.75,All,3.0,0,0,3,,,,,Unsure,"
",2022,,,
328,10/28/2022 16:44:56,Non-Rural,73,71,70,71.33333333,71.0,The University of Melbourne,6.938,71.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Unsure,Poorly,"
",2022,,,
329,10/28/2022 17:15:08,Non-Rural,65,65,65,65.0,65.0,Deakin University,6.7,65.0,CSP,4.0,No,The University of Queensland,7.0,65.0,All,1.0,4,0,0,3rd,Tier 3,,Yes,Well,"
",2022,,,
330,10/28/2022 17:24:46,Non-Rural,66,65,93,74.66666667,79.25,Griffith University,7.0,79.25,CSP,1.0,Yes,,,,,,0,0,0,,,,No,Very poorly,"
",2022,,,
331,10/28/2022 18:04:42,Non-Rural,60,61,83,68.0,71.75,The University of Melbourne,6.63,68.0,CSP,5.0,No,Griffith University,7.0,71.75,CSP & BMP Only,1.0,0,4,0,,,,Yes,Poorly,"PhD
",2022,,,
332,10/28/2022 18:57:48,Non-Rural,75,66,70,70.33333333,70.25,,,,,,,The University of Western Australia,6.62,70.25,All,6.0,0,0,0,,,,,Unsure,"
",2022,,,
333,10/28/2022 19:08:01,Non-Rural,57,67,58,60.66666667,60.0,The University of Notre Dame Sydney,6.92,60.66666667,FFP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
334,10/28/2022 19:24:07,Non-Rural,66,82,67,71.66666667,70.5,The University of Melbourne,6.863,71.66666667,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
335,10/28/2022 20:27:08,Non-Rural,58,64,74,65.33333333,67.5,,,,,,,The University of Queensland,6.957,65.33333333,All,2.0,0,0,0,,Tier 3,,,Poorly,"UQ Central Queensland-Wide Bay RMP Applicant
",2022,,,
336,10/28/2022 20:30:26,Non-Rural,64,79,75,72.66666667,73.25,The University of Melbourne,6.937,72.66666667,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Poorly,"
",2022,,,
337,10/28/2022 20:59:13,Non-Rural,63,74,73,70.0,70.75,Australian National University,6.958,70.75,CSP,2.0,No,The University of Melbourne,6.95,70.0,CSP & BMP Only,1.0,2,2,0,,,,No,Unsure,"GAM
",2022,,,
338,10/28/2022 21:28:59,Non-Rural,64,68,82,71.33333333,74.0,,,,,,,The University of Queensland,6.6,71.33333333,All,2.0,0,0,0,,Tier 3,,,Well,"above average portfolio
",2022,,,
339,10/28/2022 22:12:05,Rural,61,57,69,62.33333333,64.0,,,,,,,The University of Queensland,6.2,62.33333333,CSP & BMP Only,1.0,0,0,0,,,,,Well,"Interviewed for metro
",2022,,,
340,10/28/2022 22:23:37,Non-Rural,65,89,62,72.0,69.5,Deakin University,6.615,69.5,CSP,4.0,Yes,,,,,,6,0,0,,,,No,Well,"
",2022,,,
341,10/28/2022 22:39:27,Rural,60,69,77,68.66666667,70.75,,,,,,,The University of Wollongong,5.5,70.75,All,1.0,0,0,0,4th,,,,Well,"Pretty good portfolio
",2022,,,
342,10/28/2022 23:00:07,Non-Rural,72,57,77,68.66666667,70.75,Deakin University,6.813,70.75,BMP,3.0,No,Griffith University,6.745,70.75,CSP & BMP Only,2.0,6,0,0,,,,Yes,Unsure,"
",2022,,,
343,10/29/2022 0:14:21,Non-Rural,63,80,65,69.33333333,68.25,,,,,,,The University of Melbourne,7.0,69.33333333,CSP & BMP Only,1.0,2,0,0,,,,,Poorly,"
",2022,,,
344,10/29/2022 2:52:00,Non-Rural,69,59,92,73.33333333,78.0,The University of Melbourne,6.9,73.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
345,10/29/2022 8:03:11,Non-Rural,58,63,72,64.33333333,66.25,Macquarie University,6.833,66.25,FFP,5.0,No,The University of Queensland,7.0,64.33333333,All,2.0,2,2,0,4th,Tier 3,,Yes,Unsure,"Applied for GAM, interviewed for UQ RMP, got passed down to MQ
",2022,,,
346,10/29/2022 9:13:00,Non-Rural,74,75,61,70.0,67.75,,,,,,,The University of Queensland,6.3,70.0,All,1.0,2,0,0,,Tier 3,,,Unsure,"
",2022,,,
347,10/29/2022 9:48:03,Non-Rural,59,68,57,61.33333333,60.25,The University of Notre Dame Sydney,6.979,61.33333333,CSP,3.0,Yes,,,,,,6,0,0,3rd,,,Yes,Unsure,"above average portfolio - consistent experiences in the following: disability care, allied health roles, leadership roles, volunteering (domestic and international projects)
",2022,,,
348,10/29/2022 10:31:13,Non-Rural,57,79,74,70.0,71.0,The University of Melbourne,6.94,70.0,CSP,1.0,Yes,,,,,,0,0,0,4th,Tier 3,,Yes,Very poorly,"GAM, personal difficulties
",2022,,,
349,10/29/2022 13:47:04,Non-Rural,64,71,66,67.0,66.75,Griffith University,6.844,66.75,CSP,3.0,No,The University of Queensland,6.844,67.0,CSP Only,2.0,2,0,0,,Tier 3,,Yes,Well,"
",2022,,,
350,10/29/2022 15:08:30,Non-Rural,86,76,77,79.66666667,79.0,Australian National University,6.65,79.0,CSP,1.0,Yes,,,,,,0,2,0,,,,Yes,Unsure,"
",2022,,,
351,10/29/2022 15:42:13,Non-Rural,60,61,83,68.0,71.75,,,,,,,Griffith University,6.6,71.75,CSP & BMP Only,2.0,0,0,0,,,,,Unsure,"
",2022,,,
352,10/29/2022 18:03:03,Non-Rural,67,60,73,66.66666667,68.25,,,,,,,The University of Queensland,7.0,66.66666667,CSP Only,2.0,0,2,0,,,,,Well,"
",2022,,,
353,10/29/2022 21:14:37,Non-Rural,62,68,78,69.33333333,71.5,Macquarie University,6.814,71.5,FFP,1.0,Yes,,,,,,2,0,0,4th,,,Yes,Well,"Above average portfolio
",2022,,,
354,10/29/2022 21:50:16,Non-Rural,65,66,70,67.0,67.75,Griffith University,6.8269,67.75,BMP,4.0,No,The University of Queensland,6.8296,67.0,CSP & BMP Only,3.0,0,0,0,,,,Yes,Poorly,"
",2022,,,
355,10/29/2022 22:01:06,Non-Rural,70,69,65,68.0,67.25,,,,,,,The University of Notre Dame Sydney,6.688,68.0,All,2.0,0,2,0,2nd,,,,Unsure,"
",2022,,,
356,10/29/2022 22:17:25,Non-Rural,67,66,71,68.0,68.75,Macquarie University,6.895,68.75,FFP,6.0,No,Griffith University,6.895,68.75,All,2.0,0,0,0,,,,Unsure,Well,"
",2022,,,
357,10/29/2022 22:59:20,Non-Rural,67,78,79,74.66666667,75.75,Deakin University,6.448,75.75,CSP,4.0,Yes,,,,,,2,0,0,1st,,,Yes,Unsure,"
",2022,,,
358,10/30/2022 0:35:54,Non-Rural,68,88,61,72.33333333,69.5,The University of Melbourne,6.95,72.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
359,10/30/2022 2:11:39,Non-Rural,56,61,64,60.33333333,61.25,Macquarie University,7.0,61.25,FFP,1.0,Yes,,,,,,0,0,3,4th,,,Yes,Unsure,"
",2022,,,
360,10/30/2022 5:12:51,Rural,64,55,57,58.66666667,58.25,Deakin University,6.396824167,58.25,BMP,1.0,Yes,,,,,,8,0,0,,,,Yes,Well,"South West Victorian Applicant(Warrnambool) - Priority 1 Rural Offer
",2022,,,
361,10/30/2022 5:33:57,Non-Rural,69,68,72,69.66666667,70.25,Deakin University,6.708,70.25,BMP,3.0,No,The University of Wollongong,5.5,70.25,CSP & BMP Only,1.0,0,2,0,3rd,,,No,Unsure,"
",2022,,,
362,10/30/2022 5:52:47,Non-Rural,65,74,73,70.66666667,71.25,Deakin University,6.8,71.25,CSP,3.0,No,The University of Queensland,6.7232,70.66666667,All,1.0,0,0,0,,Tier 3,,Yes,Well,"
",2022,,,
363,10/30/2022 6:12:17,Non-Rural,65,79,67,70.33333333,69.5,The University of Queensland,6.7,70.33333333,CSP,5.0,Yes,,,,,,0,0,0,4th,,Metro,Yes,Poorly,"
",2022,,,
364,10/30/2022 7:21:01,Rural,60,64,65,63.0,63.5,The University of Melbourne,6.963,63.0,BMP,1.0,Yes,,,,,,10,2,0,,,,Yes,Unsure,"
",2022,,,
365,10/30/2022 7:22:14,Non-Rural,61,79,53,64.33333333,61.5,Deakin University,6.9,61.5,CSP,4.0,No,The University of Wollongong,5.5,61.5,CSP & BMP Only,1.0,2,0,0,4th,,,Yes,Very well,"
",2022,,,
366,10/30/2022 7:36:43,Non-Rural,82,78,80,80.0,80.0,The University of Melbourne,6.9,80.0,CSP,1.0,Yes,,,,,,0,4,0,,,,Yes,Very well,"Unclear if having a PhD in chem boosted my GPA at UoM
",2022,,,
367,10/30/2022 8:36:57,Non-Rural,54,80,57,63.66666667,62.0,The University of Notre Dame Sydney,6.8,63.66666667,CSP,1.0,Yes,,,,,,0,0,0,1st,,,Yes,Very well,"Registered Nurse, Strong portfolio and interview as a result
",2022,,,
368,10/30/2022 8:51:58,Non-Rural,64,72,87,74.33333333,77.5,The University of Melbourne,6.688,74.33333333,CSP,3.0,No,The University of Wollongong,5.5,77.5,CSP Only,2.0,0,0,0,3rd,,,Yes,Well,"below average portfolio
",2022,,,
369,10/30/2022 10:26:12,Non-Rural,63,64,99,75.33333333,81.25,The University of Melbourne,6.73,75.33333333,CSP,2.0,No,The University of Queensland,6.77,75.33333333,CSP & BMP Only,1.0,0,0,0,,,,Yes,Very well,"
",2022,,,
370,10/30/2022 10:37:54,Non-Rural,64,64,70,66.0,67.0,The University of Notre Dame Sydney,6.389,66.0,FFP,1.0,Yes,,,,,,0,0,0,1st,,,Yes,Unsure,"
",2022,,,
371,10/30/2022 10:52:08,Non-Rural,63,73,72,69.33333333,70.0,The University of Melbourne,6.963,69.33333333,FFP,2.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
372,10/30/2022 11:13:33,Non-Rural,69,70,72,70.33333333,70.75,The University of Melbourne,7.0,70.33333333,FFP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
373,10/30/2022 11:25:52,Non-Rural,66,79,63,69.33333333,67.75,Deakin University,6.9,67.75,CSP,1.0,Yes,,,,,,6,0,0,,,,Yes,Well,"
",2022,,,
374,10/30/2022 12:26:43,Non-Rural,60,75,72,69.0,69.75,Griffith University,6.55,69.75,BMP,1.0,Yes,,,,,,0,2,0,,Tier 3,,Yes,Well,"
",2022,,,
375,10/30/2022 13:10:21,Non-Rural,62,73,58,64.33333333,62.75,,,,,,,The University of Queensland,7.0,64.33333333,All,1.0,0,2,0,,Tier 3,,,Well,"RMP
",2022,,,
376,10/30/2022 14:34:42,Rural,55,56,57,56.0,56.25,Deakin University,6.8,56.25,BMP,1.0,Yes,,,,,,14,0,0,,,,Yes,Well,"My offer is for Deakin rural training stream
",2022,,,
377,10/30/2022 17:20:50,Rural,55,52,52,53.0,52.75,The University of Queensland,6.0,53.0,CSP,1.0,Yes,,,,,,0,0,0,,Tier 2,RMP,No,Very well,"
",2022,,,
378,10/30/2022 19:07:36,Non-Rural,62,73,69,68.0,68.25,Deakin University,6.76,68.25,CSP,3.0,Yes,,,,,,6,0,0,,,,Yes,Well,"
",2022,,,
379,10/30/2022 19:30:46,Rural,60,56,55,57.0,56.5,The University of Queensland,5.6,57.0,BMP,3.0,No,The University of Wollongong,5.5,56.5,All,1.0,4,0,0,2nd,Tier 2,RMP,Yes,Very well,"
",2022,,,
380,10/30/2022 22:41:44,Rural,60,63,56,59.66666667,58.75,Deakin University,7.0,58.75,CSP,1.0,Yes,,,,,,14,0,0,1st,,,Yes,Well,"Rural medical applicant
",2022,,,
381,10/31/2022 0:07:48,Non-Rural,65,63,71,66.33333333,67.5,Australian National University,6.59,67.5,CSP,4.0,No,The University of Queensland,7.0,66.33333333,CSP & BMP Only,3.0,0,2,0,,,,Yes,Well,"
",2022,,,
382,10/31/2022 8:59:22,Non-Rural,60,78,68,68.66666667,68.5,,,,,,,The University of Queensland,7.0,68.66666667,All,1.0,0,0,0,,Tier 3,,,Well,"RMP applicant
",2022,,,
383,10/31/2022 9:55:04,Non-Rural,69,70,71,70.0,70.25,,,,,,,The University of Melbourne,6.979,70.0,CSP & BMP Only,1.0,0,0,0,,,,,Well,"
",2022,,,
384,10/31/2022 10:06:33,Rural,71,56,65,64.0,64.25,The University of Queensland,6.1,64.0,CSP,3.0,No,The University of Notre Dame Fremantle,6.1,64.0,CSP & BMP Only,1.0,6,0,0,,Tier 2,RMP,Yes,Unsure,"
",2022,,,
385,10/31/2022 14:35:47,Rural,62,61,65,62.66666667,63.25,Deakin University,6.406,63.25,BMP,1.0,Yes,,,,,,12,0,0,,,,Yes,Unsure,"
",2022,,,
386,10/31/2022 14:40:18,Non-Rural,75,63,58,65.33333333,63.5,The University of Notre Dame Sydney,6.83,65.33333333,FFP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"Portfolio strong - PhD, Work in NGO sector and volunteer role eg for St John Ambulance
",2022,,,
387,10/31/2022 18:18:38,Non-Rural,61,73,73,69.0,70.0,,,,,,,The University of Melbourne,6.89,69.0,CSP & BMP Only,1.0,0,0,0,,,,,Unsure,"
",2022,,,
388,10/31/2022 21:44:39,Non-Rural,65,73,95,77.66666667,82.0,,,,,,,The University of Melbourne,7.0,77.66666667,All,1.0,0,0,0,,,,,Unsure,"
",2022,,,
389,11/1/2022 10:50:50,Non-Rural,70,74,64,69.33333333,68.0,,,,,,,The University of Western Australia,6.89,68.0,All,4.0,0,0,0,,,,,Well,"
",2022,,,
390,11/1/2022 10:59:56,Non-Rural,58,58,69,61.66666667,63.5,The University of Notre Dame Sydney,6.708,61.66666667,CSP,1.0,Yes,,,,,,0,0,0,2nd,,,Yes,Well,"Experience as an engineer
",2022,,,
391,11/1/2022 15:53:05,Non-Rural,60,75,74,69.66666667,70.75,Griffith University,6.51,70.75,CSP,3.0,Yes,,,,,,0,2,0,,Tier 3,,Yes,Very well,"
",2022,,,
392,11/1/2022 17:03:34,Non-Rural,63,75,72,70.0,70.5,,,,,,,The University of Melbourne,6.85,70.0,All,1.0,0,2,0,,,,,Well,"
",2022,,,
393,11/1/2022 19:47:02,Non-Rural,64,69,74,69.0,70.25,,,,,,,The University of Melbourne,7.0,69.0,All,1.0,0,0,0,,,,,Unsure,"
",2022,,,
394,11/1/2022 21:23:37,Rural,53,61,52,55.33333333,54.5,Griffith University,6.3,54.5,BMP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
395,11/1/2022 22:05:40,Rural,67,62,65,64.66666667,64.75,Griffith University,6.25,64.75,BMP,1.0,Yes,,,,,,0,0,0,,,,Yes,Very poorly,"
",2022,,,
396,11/2/2022 2:10:53,Non-Rural,76,62,66,68.0,67.5,The University of Western Australia,7.0,67.5,CSP,2.0,Yes,,,,,,0,0,0,,,,No,Unsure,"
",2022,,,
397,11/2/2022 12:42:23,Non-Rural,62,73,70,68.33333333,68.75,,,,,,,The University of Wollongong,5.5,68.75,All,2.0,0,2,0,3rd,,,,Poorly,"Very strong portfolio
",2022,,,
